app_id,app_name,duration,status,spark.broadcast.blockSize,spark.broadcast.compress,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.io.compression.codec,spark.locality.wait,spark.memory.fraction,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.sql.autoBroadcastJoinThreshold,spark.sql.inMemoryColumnarStorage.batchSize,spark.sql.join.preferSortMergeJoin,spark.sql.shuffle.partitions,spark.storage.memoryMapThreshold
application_1688294179913_26040,33b#100#1689481620484_2#IMDB,10058,True,11,1,122,4,8448,5,8,5376,704,0,4400,0.84,1344,0.57,0,128,44,9984,13600,1,116,10
application_1688294179913_26041,6a#100#1689481620288_2#IMDB,8391,True,14,1,139,5,11776,5,6,9408,2112,0,3600,0.65,512,0.77,0,132,18,14848,17800,0,124,9
application_1688294179913_26042,17b#100#1689481620341_5#IMDB,23294,True,2,0,97,5,8192,7,6,7232,384,0,6000,0.39,2432,0.62,1,44,52,14080,12600,1,149,3
application_1688294179913_26043,7a#100#1689481620236_0#IMDB,8821,True,10,0,94,3,6976,8,5,11904,768,1,1200,0.63,704,0.82,1,120,74,12544,7400,1,100,3
application_1688294179913_26044,12b#100#1689481621031_4#IMDB,12490,True,3,0,97,7,5184,3,7,7040,3776,0,2800,0.59,2176,0.69,1,116,24,15360,16000,1,83,3
application_1688294179913_26045,16a#100#1689481620563_6#IMDB,16226,True,14,0,89,6,9344,5,6,7488,1472,0,2000,0.45,2816,0.67,0,112,44,15360,8800,0,86,7
application_1688294179913_26046,3c#100#1689481620806_6#IMDB,8132,True,12,0,75,3,4992,4,6,9664,2624,1,4200,0.46,3392,0.52,0,112,50,13056,15400,1,72,3
application_1688294179913_26047,16d#100#1689481620142_6#IMDB,18837,True,3,1,66,2,10624,4,7,5184,640,1,1400,0.79,960,0.51,0,136,34,10496,19400,1,104,9
application_1688294179913_26048,9a#100#1689481620921_5#IMDB,10953,True,4,0,101,7,6912,6,4,11072,3328,1,4800,0.72,1472,0.75,1,92,88,12800,9400,1,115,8
application_1688294179913_26049,24a#100#1689481620948_0#IMDB,12419,True,8,1,136,5,9408,8,4,10304,1280,1,5200,0.6,3200,0.7,1,56,40,11008,17400,1,86,4
application_1688294179913_26050,30a#100#1689481620529_5#IMDB,10768,True,5,1,113,4,7232,6,7,5056,1216,1,5800,0.64,3648,0.65,0,84,16,11008,11600,0,134,9
application_1688294179913_26051,19b#100#1689481620573_3#IMDB,10221,True,4,0,177,5,4928,6,7,5248,3584,1,5400,0.43,1344,0.79,0,80,64,12544,14200,0,147,1
application_1688294179913_26052,8a#100#1689481620399_5#IMDB,8929,True,11,0,87,6,6016,4,6,9984,1152,0,4000,0.7,640,0.76,1,72,84,12544,10800,1,85,7
application_1688294179913_26053,7b#100#1689481620370_2#IMDB,11573,True,7,0,152,6,6400,5,7,4736,1664,1,2400,0.83,1920,0.74,1,28,96,14592,6400,0,129,7
application_1688294179913_26054,5b#100#1689481620932_3#IMDB,5728,True,2,0,62,3,9088,6,4,9920,704,0,1200,0.44,3008,0.51,1,48,84,8704,8600,0,82,6
application_1688294179913_26055,21a#100#1689481620907_2#IMDB,8163,True,15,0,70,3,11648,3,7,7680,4096,0,5400,0.78,1216,0.68,1,108,68,8448,14400,0,88,8
application_1688294179913_26056,20c#100#1689481620872_5#IMDB,11206,True,7,0,92,6,8064,7,5,6656,2560,1,3200,0.68,2048,0.8,0,88,78,13312,17600,0,99,7
application_1688294179913_26057,26c#100#1689481621093_4#IMDB,11774,True,9,1,118,3,7168,6,7,4864,3072,1,5200,0.67,2688,0.61,1,140,36,11520,13800,1,111,1
application_1688294179913_26058,12b#100#1689481620482_2#IMDB,9106,True,6,1,64,4,6464,3,7,6336,1472,0,5600,0.47,3008,0.6,0,104,70,16384,8400,0,62,2
application_1688294179913_26059,8b#100#1689481621087_4#IMDB,8266,True,2,1,101,6,10368,4,5,5056,3840,1,5600,0.41,3200,0.67,0,92,82,13824,7600,1,93,9
application_1688294179913_26060,29c#100#1689481620293_0#IMDB,12838,True,2,1,128,2,4160,6,6,9024,4032,1,4000,0.85,2496,0.4,1,32,76,12032,14600,0,76,3
application_1688294179913_26061,23c#100#1689481620694_1#IMDB,7646,True,4,0,65,4,10176,6,4,10240,1664,1,1600,0.42,3520,0.66,1,112,76,9984,13200,0,79,5
application_1688294179913_26062,1a#100#1689481620774_6#IMDB,8794,True,11,0,137,6,9600,4,8,7296,1472,0,4600,0.78,1536,0.76,1,84,34,8704,9600,0,113,1
application_1688294179913_26063,13d#100#1689481621004_1#IMDB,12790,True,3,0,102,4,5952,5,8,7424,3008,1,4800,0.47,1152,0.84,0,72,54,8704,16200,1,169,9
application_1688294179913_26064,16d#100#1689481620476_3#IMDB,16671,True,9,0,88,6,8448,5,5,6272,2688,1,5000,0.6,3456,0.38,1,92,56,14336,17800,0,63,9
application_1688294179913_26065,28b#100#1689481620413_2#IMDB,8451,True,4,1,52,5,7104,4,5,6592,3712,1,4000,0.53,1792,0.76,1,112,16,15872,8000,0,73,3
application_1688294179913_26066,6f#100#1689481620549_0#IMDB,10631,True,2,1,173,8,9728,5,8,4864,512,1,5200,0.47,1216,0.36,1,76,92,9216,16600,1,115,10
application_1688294179913_26067,25b#100#1689481620526_5#IMDB,10501,True,3,0,124,6,10752,6,6,9216,2688,0,3400,0.73,3328,0.8,1,28,44,9984,7600,0,121,6
application_1688294179913_26068,31a#100#1689481620303_3#IMDB,12405,True,11,1,129,3,5888,6,6,10048,3968,0,4200,0.36,3520,0.79,0,116,18,13056,15000,0,98,2
application_1688294179913_26069,1a#100#1689481620716_0#IMDB,8217,True,9,0,148,8,4352,6,6,6272,3456,0,2000,0.67,1088,0.81,1,112,58,14592,7600,1,96,8
application_1688294179913_26070,11b#100#1689481620485_1#IMDB,6991,True,2,0,90,7,7104,5,5,8256,3456,1,3000,0.55,1856,0.82,1,40,96,12800,11000,0,114,5
application_1688294179913_26071,12b#100#1689481620851_2#IMDB,10958,True,7,1,93,6,4224,4,5,9856,512,0,1600,0.61,3648,0.56,1,68,66,16128,10600,1,93,8
application_1688294179913_26072,25c#100#1689481620854_6#IMDB,13821,True,8,0,95,7,4864,5,5,11456,3712,1,3400,0.42,1664,0.77,1,80,44,9216,10600,0,115,8
application_1688294179913_26073,17b#100#1689481620348_3#IMDB,18530,True,9,1,112,5,5824,7,6,7360,576,0,4200,0.53,256,0.71,0,72,88,14336,5400,1,157,6
application_1688294179913_26074,10a#100#1689481620304_4#IMDB,10537,True,15,0,56,6,9216,4,5,5696,1984,1,1800,0.51,3072,0.63,1,60,44,16128,19400,0,76,3
application_1688294179913_26075,26a#100#1689481620223_2#IMDB,11367,True,12,1,126,7,10240,5,7,9024,1088,1,4600,0.65,2112,0.53,1,44,44,9728,7200,1,156,2
application_1688294179913_26076,6e#100#1689481620615_5#IMDB,9412,True,10,1,116,6,8384,6,4,8704,960,1,4600,0.46,4096,0.62,1,96,88,13568,15600,1,86,4
application_1688294179913_26077,27b#100#1689481620462_4#IMDB,8329,True,3,1,121,4,8704,5,8,6976,2048,0,4800,0.64,2496,0.39,1,56,44,14080,13400,1,111,1
application_1688294179913_26078,31c#100#1689481620935_3#IMDB,11891,True,11,0,166,6,4480,6,7,7808,448,1,3400,0.67,2816,0.47,0,96,40,10240,11800,0,105,6
application_1688294179913_26079,9a#100#1689481620214_5#IMDB,10791,True,4,0,115,5,8064,6,6,5312,1280,1,5600,0.77,3200,0.56,0,76,78,9472,14400,1,157,9
application_1688294179913_26080,9d#100#1689481620240_2#IMDB,14563,True,15,0,145,3,8704,6,6,8256,3776,0,4600,0.79,3392,0.75,0,96,56,11776,19000,1,130,5
application_1688294179913_26081,26c#100#1689481621097_1#IMDB,15201,True,5,0,101,5,9472,4,7,4416,1408,0,4800,0.46,2176,0.6,0,40,92,10240,14600,1,114,9
application_1688294179913_26082,4b#100#1689481621055_2#IMDB,6699,True,12,0,113,2,10944,7,5,9152,2176,1,3400,0.41,2432,0.37,1,72,84,14336,20000,0,136,6
application_1688294179913_26083,18b#100#1689481620938_0#IMDB,8389,True,13,1,151,7,9856,5,8,6656,2368,1,4600,0.64,704,0.56,0,124,24,11264,19000,0,136,5
application_1688294179913_26084,25c#100#1689481620386_2#IMDB,11300,True,5,1,102,3,7936,5,7,8128,896,1,4600,0.69,1280,0.36,0,140,24,12800,7600,0,85,10
application_1688294179913_26085,9c#100#1689481620201_6#IMDB,11170,True,8,0,52,7,6848,3,6,5248,1152,0,2600,0.84,1088,0.37,1,92,88,15616,16800,0,85,2
application_1688294179913_26086,24b#100#1689481620510_0#IMDB,11768,True,2,1,122,7,6208,8,4,10944,1088,0,2600,0.72,1600,0.83,1,84,30,13056,6400,1,87,2
application_1688294179913_26087,22a#100#1689481620644_3#IMDB,10780,True,5,1,136,6,8320,6,7,8064,2368,0,2400,0.51,2368,0.67,0,64,96,13056,11400,0,178,2
application_1688294179913_26088,31a#100#1689481620213_3#IMDB,12579,True,2,1,123,6,10880,7,5,9600,1600,1,5200,0.82,2432,0.41,0,108,44,13824,8400,1,152,9
application_1688294179913_26089,1a#100#1689481620426_0#IMDB,7353,True,8,1,72,7,4416,5,5,4864,1920,1,4600,0.73,3904,0.83,1,96,16,13568,8800,0,128,6
application_1688294179913_26090,26c#100#1689481620237_3#IMDB,12031,True,4,1,112,4,10176,5,6,8768,3584,0,4800,0.36,960,0.57,0,48,22,9728,18000,0,109,8
application_1688294179913_26091,6e#100#1689481620193_3#IMDB,8793,True,6,1,95,7,4800,4,7,7104,2240,1,2000,0.6,768,0.56,0,128,34,9216,12800,1,106,3
application_1688294179913_26092,17d#100#1689481620381_3#IMDB,19883,True,4,1,90,4,5440,4,8,8960,576,1,2800,0.6,512,0.39,0,52,64,8448,8400,1,97,6
application_1688294179913_26093,31b#100#1689481621080_1#IMDB,10941,True,8,0,67,6,6016,4,6,11648,640,1,1800,0.69,128,0.73,1,40,24,11776,8600,1,90,1
application_1688294179913_26094,29c#100#1689481620707_3#IMDB,12894,True,15,1,91,5,10176,8,5,9344,3392,0,1800,0.37,1472,0.77,1,120,92,9728,11600,0,98,7
application_1688294179913_26095,15a#100#1689481620572_5#IMDB,8224,True,9,1,135,6,6272,6,5,8000,832,0,1800,0.72,576,0.6,1,92,36,9216,11400,1,96,6
application_1688294179913_26096,19b#100#1689481620365_1#IMDB,10287,True,4,0,84,4,11840,7,4,10752,2112,1,4400,0.43,1600,0.78,1,120,56,10752,5400,1,123,9
application_1688294179913_26097,28b#100#1689481620856_1#IMDB,9020,True,4,0,147,8,7232,4,8,5696,448,0,3600,0.54,2112,0.83,0,36,72,14592,19400,0,148,9
application_1688294179913_26098,3a#100#1689481620927_2#IMDB,6944,True,8,1,74,3,9600,3,7,9472,2432,0,3800,0.42,1728,0.72,1,48,64,12800,18400,0,79,5
application_1688294179913_26099,17e#100#1689481620128_5#IMDB,19009,True,15,0,121,5,5888,4,7,7488,3200,1,3000,0.54,2816,0.68,0,140,76,9728,11400,1,93,7
application_1688294179913_26100,9d#100#1689481620445_1#IMDB,13389,True,4,1,163,6,8640,7,5,9984,2368,0,4800,0.75,320,0.5,1,136,72,13312,7000,0,149,7
application_1688294179913_26101,27a#100#1689481620851_1#IMDB,9214,True,7,1,93,6,4224,4,5,9856,512,0,1600,0.61,3648,0.56,1,68,66,16128,10600,1,93,8
application_1688294179913_26102,27a#100#1689481620169_0#IMDB,8359,True,8,0,141,2,5248,7,6,6208,1664,1,1200,0.56,1024,0.62,1,116,46,12544,17800,0,131,8
application_1688294179913_26103,26b#100#1689481620770_0#IMDB,9885,True,6,1,72,5,10752,5,6,6976,2112,0,2400,0.8,2240,0.38,0,56,68,8448,9600,1,128,8
application_1688294179913_26104,28a#100#1689481620992_3#IMDB,10382,True,10,1,106,4,5568,5,7,7040,2112,0,3800,0.59,704,0.72,0,84,20,9728,7600,0,138,3
application_1688294179913_26105,29b#100#1689481620122_1#IMDB,12238,True,8,0,119,6,6720,4,6,8192,1984,0,4000,0.8,2432,0.59,1,124,58,8192,5400,0,108,2
application_1688294179913_26106,27a#100#1689481620110_2#IMDB,8753,True,2,1,85,7,4992,5,7,5888,3712,1,5200,0.73,3776,0.62,1,80,68,14336,20000,0,163,2
application_1688294179913_26107,9c#100#1689481620643_5#IMDB,10370,True,14,1,180,5,5632,7,6,5504,384,1,2200,0.45,2880,0.72,0,112,26,8960,11200,1,173,9
application_1688294179913_26108,13a#100#1689481620977_5#IMDB,11683,True,4,0,126,4,5888,4,7,5248,1088,1,2600,0.65,3968,0.43,0,24,36,11520,9000,0,64,5
application_1688294179913_26109,8c#100#1689481620129_2#IMDB,15401,True,6,1,94,7,12224,4,5,10368,448,0,4400,0.75,1600,0.46,1,32,24,12544,14200,0,100,2
application_1688294179913_26110,33a#100#1689481620384_3#IMDB,12880,True,15,0,69,6,9664,3,7,4928,1280,1,1800,0.66,2240,0.7,0,96,92,10496,5600,0,67,4
application_1688294179913_26111,17e#100#1689481620231_2#IMDB,15795,True,9,0,66,5,11200,4,7,6592,2304,0,5200,0.41,704,0.47,0,72,60,15104,11200,0,99,1
application_1688294179913_26112,12c#100#1689481620930_4#IMDB,8939,True,13,0,74,7,9728,5,4,10432,1216,1,2400,0.58,1984,0.61,1,64,60,10496,15000,1,64,7
application_1688294179913_26113,4c#100#1689481621095_3#IMDB,8080,True,12,0,139,5,7552,6,5,4224,1216,0,2000,0.74,3904,0.69,1,24,46,16128,18600,0,70,1
application_1688294179913_26114,6c#100#1689481620796_4#IMDB,8056,True,4,0,102,5,10944,5,5,9920,1920,0,2600,0.51,1088,0.45,0,44,80,15872,6000,0,74,9
application_1688294179913_26115,8a#100#1689481620316_0#IMDB,6953,True,9,1,136,5,12224,5,6,5312,3712,0,3000,0.59,3968,0.54,1,136,52,10496,5800,0,107,4
application_1688294179913_26116,22b#100#1689481620299_6#IMDB,10511,True,13,1,121,2,9216,7,6,10048,448,1,1600,0.58,2880,0.78,1,96,78,11776,11400,0,105,5
application_1688294179913_26117,33a#100#1689481620975_6#IMDB,15065,True,3,0,155,4,4352,8,5,5824,1408,1,5000,0.62,3520,0.52,0,80,28,12288,18200,0,141,5
application_1688294179913_26118,1c#100#1689481620106_0#IMDB,6750,True,8,1,73,3,10432,6,5,8064,704,0,3200,0.7,448,0.71,0,44,46,11008,8400,0,74,5
application_1688294179913_26119,24b#100#1689481620209_6#IMDB,15200,True,5,0,95,5,8192,3,7,8320,640,1,1000,0.36,2176,0.6,0,104,38,14336,15400,0,53,7
application_1688294179913_26120,11d#100#1689481620495_1#IMDB,8524,True,11,1,141,4,9344,7,5,7808,2368,1,3200,0.58,1024,0.67,1,80,48,11520,17200,0,98,8
application_1688294179913_26121,4c#100#1689481620332_2#IMDB,8250,True,10,0,161,6,9024,6,7,4352,2112,0,2600,0.35,1216,0.58,1,96,20,15616,8400,1,136,8
application_1688294179913_26122,19a#100#1689481620627_6#IMDB,11033,True,5,1,122,7,9344,6,4,9024,960,1,5400,0.67,2624,0.53,1,132,80,16128,8200,1,109,2
application_1688294179913_26123,27b#100#1689481621058_6#IMDB,8012,True,11,0,116,6,11136,5,5,6720,3968,1,3400,0.4,1984,0.63,0,88,22,13824,10000,1,79,2
application_1688294179913_26124,29a#100#1689481620817_4#IMDB,12070,True,15,1,107,6,6272,3,7,5824,3072,0,4200,0.4,3584,0.69,1,104,64,15104,17400,0,103,6
application_1688294179913_26125,31b#100#1689481620781_1#IMDB,9897,True,1,1,79,6,7680,4,5,10496,3968,1,3000,0.63,832,0.81,1,36,28,15104,5200,1,79,10
application_1688294179913_26126,24a#100#1689481620422_1#IMDB,12106,True,4,1,106,8,7744,5,5,8256,1280,0,5000,0.85,2240,0.79,0,48,36,12800,18400,1,87,5
application_1688294179913_26127,30c#100#1689481621031_1#IMDB,13155,True,3,0,97,7,5184,3,7,7040,3776,0,2800,0.59,2176,0.69,1,116,24,15360,16000,1,83,3
application_1688294179913_26128,33b#100#1689481620909_3#IMDB,13414,True,4,0,94,7,5504,3,6,9152,3840,0,5400,0.8,896,0.79,0,56,88,12544,13800,1,56,4
application_1688294179913_26129,28b#100#1689481620518_1#IMDB,8886,True,3,0,70,3,4864,6,5,6272,2368,1,1800,0.46,3712,0.63,0,48,94,11776,10000,0,88,1
application_1688294179913_26130,15d#100#1689481620972_1#IMDB,9210,True,3,1,118,5,7360,8,4,10688,2560,1,4600,0.66,3264,0.44,1,40,44,15872,18400,1,125,9
application_1688294179913_26131,6a#100#1689481620780_1#IMDB,8908,True,9,1,125,6,7936,5,6,7424,512,0,3800,0.84,2304,0.63,1,88,64,13824,14400,0,88,3
application_1688294179913_26132,3b#100#1689481620557_2#IMDB,6225,True,4,1,94,5,9088,5,6,5824,2816,1,1400,0.57,1216,0.44,1,88,52,15360,14800,0,111,4
application_1688294179913_26133,33b#100#1689481620546_4#IMDB,14243,True,5,0,117,7,10944,8,3,9408,2688,0,2600,0.56,3776,0.58,0,132,68,11776,14000,1,117,6
application_1688294179913_26134,3b#100#1689481620949_4#IMDB,6468,True,12,1,102,7,6528,4,5,6848,3968,0,4800,0.69,1536,0.57,1,80,42,11264,7400,1,62,10
application_1688294179913_26135,7b#100#1689481620716_6#IMDB,9595,True,9,0,148,8,4352,6,6,6272,3456,0,2000,0.67,1088,0.81,1,112,58,14592,7600,1,96,8
application_1688294179913_26136,22d#100#1689481620933_5#IMDB,12688,True,14,0,131,3,11200,8,5,9792,2304,0,3600,0.71,3904,0.74,0,104,68,16128,15400,0,131,7
application_1688294179913_26137,30b#100#1689481620218_2#IMDB,11954,True,7,0,125,7,9728,5,5,9664,448,1,5000,0.59,3200,0.85,1,88,32,11776,6200,0,95,8
application_1688294179913_26138,10b#100#1689481620856_2#IMDB,9837,True,4,0,147,8,7232,4,8,5696,448,0,3600,0.54,2112,0.83,0,36,72,14592,19400,0,148,9
application_1688294179913_26139,25c#100#1689481620325_3#IMDB,11363,True,3,1,124,2,9408,6,6,11584,2496,0,5000,0.57,1472,0.66,1,64,20,8960,15600,0,137,9
application_1688294179913_26140,11c#100#1689481620245_1#IMDB,7019,True,1,0,82,3,8000,7,5,6656,1984,1,4200,0.61,3328,0.38,1,80,76,15104,13600,1,94,7
application_1688294179913_26141,29b#100#1689481620989_6#IMDB,13434,True,6,0,84,7,10560,5,5,8384,2880,0,5400,0.72,2496,0.56,0,80,72,11776,16200,0,101,4
application_1688294179913_26142,6c#100#1689481621102_1#IMDB,8609,True,1,1,116,4,5760,5,6,6592,3648,1,2000,0.7,2240,0.51,1,68,32,8448,8800,1,119,9
application_1688294179913_26143,25a#100#1689481620501_5#IMDB,11890,True,1,0,166,4,5504,6,7,7104,2560,1,5600,0.49,3712,0.38,1,36,60,14336,19200,0,124,5
application_1688294179913_26144,1b#100#1689481620609_6#IMDB,8083,True,7,0,123,2,4416,6,7,5568,3264,0,4000,0.59,768,0.37,0,100,80,13056,10000,1,117,6
application_1688294179913_26145,25a#100#1689481620979_6#IMDB,12319,True,12,0,88,6,7616,4,8,4672,896,0,2800,0.83,1664,0.39,1,56,38,9472,15000,0,148,2
application_1688294179913_26146,15d#100#1689481620834_5#IMDB,9170,True,10,0,97,6,9024,5,4,11200,1664,0,4800,0.36,192,0.47,1,124,76,13824,14800,0,101,5
application_1688294179913_26147,26b#100#1689481620670_1#IMDB,10556,True,2,0,60,4,10624,5,4,9408,576,0,2800,0.39,1856,0.81,1,84,80,14848,12400,0,83,6
application_1688294179913_26148,29a#100#1689481620234_1#IMDB,12927,True,8,0,79,7,11456,3,6,9472,1344,1,2400,0.52,2688,0.41,1,112,36,10240,12800,0,74,9
application_1688294179913_26149,25c#100#1689481620655_1#IMDB,12011,True,12,1,120,7,6080,6,5,7488,768,0,1600,0.71,2944,0.43,0,104,90,12032,11200,0,86,4
application_1688294179913_26150,12c#100#1689481620291_0#IMDB,7790,True,15,1,83,3,7488,3,8,6656,2752,1,5000,0.47,1024,0.83,1,84,38,13824,5800,1,104,8
application_1688294179913_26151,14a#100#1689481620738_5#IMDB,9864,True,4,1,82,4,6656,5,6,5120,512,1,2000,0.77,2112,0.39,1,132,88,9984,12800,0,110,3
application_1688294179913_26152,9d#100#1689481620356_0#IMDB,11347,True,11,0,106,7,7680,7,3,10432,3072,1,4800,0.78,3392,0.78,1,40,36,10496,9200,0,79,6
application_1688294179913_26153,25c#100#1689481620329_3#IMDB,11512,True,8,1,132,6,9536,5,6,11264,1856,1,3200,0.41,768,0.66,0,28,80,15872,11800,0,141,6
application_1688294179913_26154,15d#100#1689481620683_0#IMDB,8856,True,5,1,102,7,8768,6,5,7296,3264,1,1000,0.72,3456,0.35,0,48,52,15360,12200,0,97,6
application_1688294179913_26155,18b#100#1689481620249_5#IMDB,8953,True,7,0,78,3,8448,7,3,11200,2688,0,1600,0.83,2176,0.44,0,44,16,10240,10000,1,86,10
application_1688294179913_26156,18a#100#1689481620480_3#IMDB,12221,True,14,0,125,6,8512,6,5,8896,1536,0,3200,0.38,1024,0.45,0,116,38,9472,6600,0,121,8
application_1688294179913_26157,8d#100#1689481620942_4#IMDB,15821,True,5,0,94,8,8448,5,5,5312,3968,1,5800,0.56,2304,0.57,0,64,28,15616,13800,0,86,9
application_1688294179913_26158,6e#100#1689481620871_4#IMDB,9610,True,14,0,100,8,11584,8,3,12224,832,1,2600,0.68,448,0.57,1,136,20,15616,9600,1,79,9
application_1688294179913_26159,14a#100#1689481620575_0#IMDB,11158,True,12,0,108,6,4416,4,7,6080,2048,0,1600,0.66,3392,0.45,1,64,70,13568,19400,1,116,7
application_1688294179913_26160,20c#100#1689481620782_3#IMDB,10877,True,7,1,147,3,6784,6,6,8896,1344,1,5000,0.84,1792,0.61,0,112,84,15104,10200,1,122,3
application_1688294179913_26161,22a#100#1689481620506_2#IMDB,10587,True,7,1,107,6,8960,8,4,11712,3200,1,5800,0.75,1408,0.75,0,48,88,12288,18200,1,152,4
application_1688294179913_26162,8a#100#1689481620216_5#IMDB,9275,True,13,0,126,6,8000,5,7,7872,1856,1,4400,0.38,1472,0.6,0,40,36,15872,5600,0,149,3
application_1688294179913_26163,9d#100#1689481620402_0#IMDB,11955,True,6,0,83,6,8384,5,5,9472,2944,1,3600,0.76,2240,0.38,0,88,48,9728,6800,1,116,5
application_1688294179913_26164,21a#100#1689481620275_3#IMDB,9227,True,15,0,96,5,4672,7,6,9344,3648,1,1600,0.54,512,0.47,0,88,66,15616,7800,1,178,6
application_1688294179913_26165,13a#100#1689481620847_1#IMDB,12155,True,8,0,115,2,9472,4,7,4544,704,1,3400,0.63,2304,0.59,1,76,16,13824,12400,1,70,2
application_1688294179913_26166,2c#100#1689481620282_6#IMDB,5379,True,7,1,125,2,6592,5,6,7040,3392,1,3400,0.44,896,0.37,1,120,36,15360,15800,1,65,3
application_1688294179913_26167,23a#100#1689481620389_2#IMDB,10060,True,3,0,94,4,9472,5,4,8704,3072,0,2200,0.83,3072,0.58,1,80,40,16384,12000,0,55,6
application_1688294179913_26168,25b#100#1689481621086_4#IMDB,9241,True,1,1,152,3,4928,7,5,11584,2944,0,4400,0.83,192,0.36,0,136,46,16128,8400,1,136,5
application_1688294179913_26169,4c#100#1689481620580_5#IMDB,8630,True,11,0,99,5,4800,5,5,9984,2816,1,2400,0.47,1280,0.41,0,116,92,15104,6800,0,85,6
application_1688294179913_26170,17f#100#1689481620644_2#IMDB,14589,True,5,1,136,6,8320,6,7,8064,2368,0,2400,0.51,2368,0.67,0,64,96,13056,11400,0,178,2
application_1688294179913_26171,17e#100#1689481620844_0#IMDB,15343,True,10,1,136,6,7040,5,7,8128,1088,1,3800,0.69,1920,0.67,0,64,64,13568,12400,0,130,7
application_1688294179913_26172,13a#100#1689481620650_4#IMDB,12294,True,5,0,85,6,10560,3,7,5760,4096,1,3400,0.84,1152,0.47,1,124,84,12288,16000,0,55,8
application_1688294179913_26173,28c#100#1689481620951_4#IMDB,11087,True,13,1,89,7,9472,6,6,8320,2560,1,3000,0.47,3136,0.66,1,36,96,15104,12600,0,136,5
application_1688294179913_26174,8a#100#1689481620480_0#IMDB,7182,True,14,0,125,6,8512,6,5,8896,1536,0,3200,0.38,1024,0.45,0,116,38,9472,6600,0,121,8
application_1688294179913_26175,30a#100#1689481620742_0#IMDB,11044,True,15,1,99,6,5504,6,4,9472,1664,0,3400,0.36,3968,0.82,0,80,32,16384,14000,1,70,3
application_1688294179913_26176,25c#100#1689481620155_0#IMDB,11823,True,14,1,96,3,4800,3,8,4608,1408,1,4000,0.52,1664,0.47,1,104,72,11264,19600,0,98,5
application_1688294179913_26177,5c#100#1689481621003_2#IMDB,7466,True,15,1,86,6,9856,5,4,7872,2368,1,5600,0.58,2048,0.46,0,48,58,9216,9200,0,62,2
application_1688294179913_26178,14a#100#1689481620399_3#IMDB,11038,True,11,0,87,6,6016,4,6,9984,1152,0,4000,0.7,640,0.76,1,72,84,12544,10800,1,85,7
application_1688294179913_26179,17f#100#1689481620167_1#IMDB,17118,True,10,0,72,7,10944,6,3,10752,384,1,2400,0.69,1152,0.54,1,108,68,10752,11600,1,56,3
application_1688294179913_26180,21b#100#1689481620531_0#IMDB,8284,True,15,0,81,3,7296,5,7,6464,896,1,3200,0.67,128,0.43,0,136,90,12800,9800,0,110,3
application_1688294179913_26181,16a#100#1689481620559_3#IMDB,18880,True,11,1,123,5,9216,5,6,9088,576,0,5600,0.74,3136,0.85,0,104,40,15872,16800,1,106,9
application_1688294179913_26182,2d#100#1689481620979_5#IMDB,7345,True,12,0,88,6,7616,4,8,4672,896,0,2800,0.83,1664,0.39,1,56,38,9472,15000,0,148,2
application_1688294179913_26183,27c#100#1689481620224_6#IMDB,9225,True,14,0,100,5,8576,7,5,10432,2880,0,2200,0.75,3648,0.44,0,100,20,10240,12200,1,113,5
application_1688294179913_26184,6b#100#1689481620864_4#IMDB,8534,True,3,1,59,4,6208,5,5,5568,3648,0,1800,0.46,3328,0.64,0,44,76,14336,12200,1,69,1
application_1688294179913_26185,6e#100#1689481620969_1#IMDB,11397,True,8,0,96,4,5248,6,5,10560,3968,1,4200,0.62,1024,0.42,0,108,74,13056,8000,0,127,7
application_1688294179913_26186,6e#100#1689481620608_5#IMDB,8521,True,14,1,125,3,4736,5,7,9152,448,1,2600,0.81,1600,0.65,1,64,48,10240,14400,0,83,2
application_1688294179913_26187,11d#100#1689481620579_6#IMDB,7999,True,16,1,74,5,7232,8,4,8832,1088,0,4800,0.56,2880,0.57,1,60,76,14080,12200,0,105,9
